ID del juego,Géneros,Categorías
227700,,
273500,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing"
331360,"Action, Casual, Free to Play, Indie, Sports","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Full controller support, Steam Trading Cards, Captions available, In-App Purchases, Family Sharing"
332800,Indie,"Single-player, Family Sharing"
333880,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
250900,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
339280,"Action, Free to Play, RPG, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Stats"
373420,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play Together, Family Sharing"
386940,"Action, Casual, Indie","Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing"
397540,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
534500,,
562810,Casual,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
569480,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing"
212740,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing"
607200,,
306130,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Captions available, In-App Purchases, Partial Controller Support, Family Sharing"
667890,"Action, Free to Play, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases"
435150,"Adventure, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
627270,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, HDR available, Family Sharing"
844870,"Action, Free to Play, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, In-App Purchases"
858820,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, In-App Purchases, Family Sharing"
356190,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing"
939960,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, In-App Purchases, Partial Controller Support"
978520,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
1022450,"Indie, Massively Multiplayer, Strategy, Free to Play, Early Access","Single-player, Multi-player, PvP, Online PvP, In-App Purchases"
1029780,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
582010,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, HDR available, Family Sharing"
1145360,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1238860,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, HDR available"
1253920,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
1259420,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1284210,"Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
1334590,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1426210,"Action, Adventure","Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together"
1604030,"Action, Adventure, Massively Multiplayer, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Cloud, Family Sharing"
1286680,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Family Sharing"
67370,Action,"Single-player, Co-op, Steam Achievements, Partial Controller Support, Family Sharing"
34870,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing"
248820,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Tablet, Remote Play Together, Family Sharing"
286570,"Racing, Sports","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
271570,"Action, Indie","Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
343360,"Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Trading Cards, Family Sharing"
400040,"Free to Play, Audio Production, Design & Illustration, Photo Editing, Utilities, Video Production, Web Publishing",
437920,"Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
508900,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
533300,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
537180,,
560380,,
562220,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
566160,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
575640,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
591420,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
610360,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
645090,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
654900,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
658560,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
670290,"Action, Casual, Free to Play, Indie, Massively Multiplayer, Simulation, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Stats"
723780,"Action, Adventure, Free to Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Family Sharing"
757330,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
799070,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
204880,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing"
278360,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1226470,"Action, Free to Play, Massively Multiplayer, RPG, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op"
812140,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Captions available, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet"
1377580,"Action, Massively Multiplayer, RPG, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support, Steam Cloud"
1252330,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, HDR available, Family Sharing"
1815780,Racing,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases"
2096600,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
282440,Action,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Family Sharing"
40960,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
12200,"Action, Adventure","Single-player, Partial Controller Support, Family Sharing"
32440,Adventure,"Single-player, Multi-player, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
205100,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
242550,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
287700,"Action, Adventure","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, In-App Purchases, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
344760,"Action, Adventure, Indie, RPG, Simulation","Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Partial Controller Support, Family Sharing"
357190,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
460950,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
504230,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
553850,Action,"Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Family Sharing"
544750,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
35140,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1222700,"Action, Adventure, Indie","Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together"
1233570,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards"
1285670,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Leaderboards, Family Sharing"
1313860,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, In-App Purchases"
1190460,,
1506830,"Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, In-App Purchases, Partial Controller Support"
1811260,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases"
2252570,"Simulation, Sports, Strategy","Single-player, Multi-player, Steam Achievements, Steam Cloud, Family Sharing"
47410,"Massively Multiplayer, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards"
262410,"Action, Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases"
278970,"Action, Adventure","Multi-player, Family Sharing"
217490,,
232890,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
337950,"Free to Play, Massively Multiplayer, RPG, Early Access","Multi-player, MMO, Steam Achievements, In-App Purchases, Steam Leaderboards, Family Sharing"
420290,"Action, Casual, Indie, Strategy, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet"
16700,Strategy,"Single-player, Multi-player, Family Sharing"
40970,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing"
454600,"Free to Play, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing"
635260,"Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, VR Supported, Steam Trading Cards, Steam Workshop, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1375740,"Action, Adventure, Free to Play, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Family Sharing"
1088150,"Casual, Indie, Free to Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud"
602770,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud"
2140020,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
596350,,
593280,"Action, Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
607260,Indie,"Single-player, Tracked Controller Support, VR Supported, Steam Workshop"
615530,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
666220,"Action, Casual, Free to Play, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Includes level editor"
878750,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
939850,Adventure,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
1775270,"Action, Adventure","Multi-player, PvP, Online PvP, Full controller support, Remote Play Together, Family Sharing"
1281930,"Action, Adventure, Indie, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Workshop, Steam Cloud"
312280,"Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Steam Turn Notifications"
436150,"Casual, Massively Multiplayer, Simulation, Free to Play","Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases"
788260,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy","Multi-player, PvP, Online PvP, In-App Purchases"
895970,,
327690,"Action, Free to Play, Strategy","Multi-player, Online PvP, Steam Trading Cards, In-App Purchases, Partial Controller Support, Stats, Family Sharing"
338810,"Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats, Includes level editor, Remote Play Together"
625430,"Casual, Indie, Simulation, Free to Play","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud"
10700,,
409720,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
58610,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Valve Anti-Cheat enabled, Family Sharing"
48720,"Action, RPG","Single-player, Multi-player, Steam Achievements, Family Sharing"
108800,Action,"Single-player, Partial Controller Support, Family Sharing"
4570,Strategy,"Single-player, Multi-player, Steam Trading Cards, Steam Cloud, Family Sharing"
9450,Strategy,"Single-player, Multi-player, Steam Cloud, Family Sharing"
56400,Strategy,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
251060,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Steam Cloud, Family Sharing"
238370,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
8500,"Action, Massively Multiplayer, RPG, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards"
577580,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
604540,"RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
610370,Strategy,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
632470,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
700600,"Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1043260,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing"
41100,"Action, Indie",Single-player
1276660,"Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Remote Play on TV, Family Sharing"
1158310,"RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing"
719040,"RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
1434950,"Action, Adventure, Indie, Strategy","Single-player, Family Sharing"
17550,Action,"Multi-player, Mods (require HL2)"
15170,Strategy,"Single-player, Family Sharing"
47870,Racing,"Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support, Family Sharing"
271290,,
250400,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
209650,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on TV, Family Sharing"
209660,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on TV, Family Sharing"
355180,"Action, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Partial Controller Support, Includes level editor"
495890,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
453480,"Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases"
836620,,
461040,"Action, Casual, Indie","Multi-player, Co-op, Shared/Split Screen Co-op, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together"
286160,"Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing"
477160,"Adventure, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing"
632300,"Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
654610,"Action, Casual, Indie","Single-player, Steam Achievements, Family Sharing"
1131190,"Action, Casual, Free to Play, Indie","Multi-player, PvP, Online PvP"
1139890,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing"
1071870,"Action, Adventure, Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on TV, Remote Play Together, Family Sharing"
1599660,Adventure,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
269210,"Action, Adventure, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
2415010,"Indie, Simulation, Free to Play","Single-player, Steam Achievements"
10130,Action,"Single-player, Multi-player, Family Sharing"
39510,"Action, RPG","Single-player, Family Sharing"
65540,"Action, RPG","Single-player, Family Sharing"
220440,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
203290,"Action, Free to Play","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Includes level editor"
225080,"Action, Adventure, Indie","Single-player, Full controller support, Family Sharing"
286940,,
314280,"Action, Adventure, Free to Play, Indie","Single-player, Steam Achievements, Captions available, Partial Controller Support, Steam Cloud"
324800,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
329430,"Action, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
329050,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
384180,"Casual, Massively Multiplayer, Simulation, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases"
456750,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
513650,,
631510,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
215280,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards"
774861,"Action, Adventure, Casual, Indie, Strategy","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing"
797430,"Casual, Free to Play, Massively Multiplayer, Simulation, Strategy","Multi-player, PvP, Online PvP, In-App Purchases"
834910,"Action, Adventure, Massively Multiplayer, RPG, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Steam Workshop, Includes level editor, Family Sharing"
638970,"Action, Adventure, RPG","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
921060,"Action, Free to Play, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Family Sharing"
957660,"Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing"
927380,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
1096530,"Adventure, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
505230,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
1271710,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1295920,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1352330,"Casual, Free to Play, Simulation","Single-player, Steam Achievements, In-App Purchases"
1504740,"Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
1639990,"Casual, Indie","Single-player, Family Sharing"
1715980,"Action, Casual, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing"
2072640,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing"
6020,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
208580,RPG,"Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing"
32370,"Adventure, RPG","Single-player, Steam Cloud, Family Sharing"
244850,"Action, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing"
22330,RPG,"Single-player, Steam Cloud, Family Sharing"
