ID del juego,Géneros,Categorías
452510,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
460160,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
462990,"Adventure, Casual, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
464490,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
483960,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
490390,Adventure,"Single-player, Steam Trading Cards, Family Sharing"
496630,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
449830,,
593200,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1170820,"Adventure, Free to Play","Single-player, Steam Achievements"
6800,Action,"Single-player, Multi-player, Co-op, Family Sharing"
6810,Action,"Single-player, Multi-player, Co-op, Family Sharing"
225300,"Action, Adventure","Single-player, Family Sharing"
224300,"Action, Adventure","Single-player, Family Sharing"
240600,"Racing, Simulation, Sports","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
303800,"Adventure, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Leaderboards, Remote Play Together, Family Sharing"
303830,Racing,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
377450,"Adventure, Casual","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
539300,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
558780,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
582810,"Action, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing"
662190,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
765870,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1985820,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, In-App Purchases"
1546970,"Action, Adventure","Single-player, Full controller support, Family Sharing"
2306740,Action,"Single-player, Full controller support, Family Sharing"
61520,"RPG, Strategy","Single-player, Multi-player, Family Sharing"
298050,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
360950,,
21760,Strategy,"Single-player, Multi-player, Family Sharing"
21910,Strategy,"Single-player, Multi-player, Family Sharing"
25980,"Simulation, Strategy","Single-player, Family Sharing"
23450,"Simulation, Strategy","Single-player, Family Sharing"
48210,,
207890,,
224740,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
227680,,
18490,,
232810,"Indie, Simulation, Strategy, Early Access","Single-player, Commentary available, Family Sharing"
252250,"Indie, Simulation, Strategy","Single-player, Partial Controller Support, Family Sharing"
256050,,
227020,"Simulation, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
291930,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
310470,"Simulation, Strategy","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing"
289930,"Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
334310,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, Family Sharing"
326410,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
341030,"Indie, Simulation, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Remote Play Together, Family Sharing"
344850,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
667610,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing"
736820,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
773790,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing"
911430,"Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
954870,"Action, Adventure, Indie, RPG, Simulation, Early Access","Single-player, Steam Achievements, Stats, Family Sharing"
987840,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1083300,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing"
1099410,"Action, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Workshop, Family Sharing"
1123830,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1157220,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
1158420,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
1176470,"Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
1182110,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Family Sharing"
1287530,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
840390,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1336180,"Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
1380910,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Family Sharing"
1471040,Simulation,"Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1489970,"Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing"
1492360,"Casual, Indie, Simulation, Strategy","Single-player, Steam Workshop, Steam Cloud, Family Sharing"
1511460,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Captions available, Steam Workshop, Steam Cloud, Family Sharing"
1527950,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1538570,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
1614550,"Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Includes Source SDK, Family Sharing"
1620290,"Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1644320,"Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
1649080,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1700870,"Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing"
1937500,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1981570,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
2198510,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
2244130,"Adventure, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
2370310,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing"
1937780,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing"
1286880,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing"
2170420,"Action, Early Access","Multi-player, PvP, Online PvP, Family Sharing"
2422090,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
7200,Racing,"Single-player, Multi-player, Includes level editor, Family Sharing"
253690,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
240460,,
664430,"Simulation, Sports","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
790740,"Adventure, Casual, Indie","Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing"
1444480,"Simulation, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1708520,"Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
1967510,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
418110,"Casual, Free to Play, Indie, Strategy, Early Access","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Family Sharing"
294730,"Casual, Simulation, Strategy","Single-player, Family Sharing"
454180,"Action, Adventure, Casual, Indie, Racing, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
542780,"Free to Play, Indie, Racing, Sports",Single-player
728730,"Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards"
1146940,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing"
213120,,
328060,"Action, Adventure, Casual, Free to Play, Racing","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing"
343630,"Action, Casual, Free to Play, Strategy","Multi-player, Co-op"
380770,,
385380,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
433280,Strategy,"Single-player, Steam Trading Cards, Family Sharing"
440740,"Action, Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, Steam Leaderboards"
464080,Adventure,"Single-player, Steam Trading Cards, Family Sharing"
467760,"Action, Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play Together, Family Sharing"
492800,Free to Play,"Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing"
438490,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
553310,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
556180,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Family Sharing"
609940,"Casual, Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases"
551170,"Adventure, RPG, Strategy","Multi-player, MMO, Steam Achievements, Steam Trading Cards, In-App Purchases"
1158980,"Adventure, Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet"
1222800,"Adventure, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Steam Cloud"
1316230,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats, Family Sharing"
1592110,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing"
462110,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing"
485500,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
1239300,"Action, Adventure, Indie","Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud"
1509820,"Adventure, Casual, Free to Play, Indie",Single-player
6370,"Action, Free to Play, Massively Multiplayer","Single-player, Multi-player, MMO"
208030,,
215870,"Free to Play, Massively Multiplayer","Multi-player, Steam Cloud"
389430,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Steam Trading Cards, In-App Purchases"
434530,"Casual, Indie, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
514460,"Action, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support, Family Sharing"
557190,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing"
645690,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
579180,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
888790,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1021770,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
1230140,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing"
1265240,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1345740,"Adventure, Casual, Simulation","Single-player, Family Sharing"
1367550,Strategy,"Single-player, Steam Achievements, Steam Cloud, Remote Play on Tablet, Family Sharing"
872410,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1567800,Adventure,"Single-player, Family Sharing"
1732330,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
1879330,"Action, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1811950,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
2113920,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
427950,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
1942660,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
339600,"Free to Play, Massively Multiplayer, Strategy","Multi-player, MMO, Cross-Platform Multiplayer, Steam Achievements"
511090,"Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
934430,,
1283970,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities","Steam Workshop, Includes level editor"
1737340,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing"
1230170,Simulation,Single-player
1269370,"Action, Indie, Early Access","Single-player, Partial Controller Support, Family Sharing"
814540,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
201830,Adventure,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
613270,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Captions available, Family Sharing"
790750,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards"
338000,"Action, Free to Play, Indie","Single-player, Full controller support"
570380,"Violent, Indie, RPG","Single-player, Partial Controller Support, Family Sharing"
672730,"Free to Play, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Includes level editor"
689400,"Casual, Free to Play, Indie","Single-player, Steam Achievements"
735850,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases"
523740,"Action, Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards"
1275640,"Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Cloud"
334030,"Free to Play, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards"
343270,"Adventure, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support, Family Sharing"
247370,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
397690,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing"
464780,"Adventure, Free to Play",Single-player
488660,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
508410,"Action, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
572890,,
999020,"Action, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
1016790,,
1034910,Action,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1601740,,
1787820,,
251450,,
679740,,
746910,,
407060,,
549090,,
585860,,
470260,,
618690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Family Sharing"
689580,"Software Training, Utilities","VR Only, Steam Cloud"
868020,Adventure,"Single-player, Tracked Controller Support, VR Only"
741820,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support, Family Sharing"
927270,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Captions available, Family Sharing"
265690,"Adventure, Indie",Single-player
1039880,"Action, RPG","Single-player, Tracked Controller Support, VR Only, Family Sharing"
1051200,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
1205520,"Adventure, Casual","Single-player, Steam Achievements, Full controller support, Family Sharing"
1256230,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Family Sharing"
235780,"Action, Adventure",Single-player
388620,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing"
846770,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
1910780,"Action, Casual, Free to Play, Indie, RPG","Single-player, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud"
293010,,
413710,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
239660,"Action, Free to Play","Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Family Sharing"
321480,"Casual, Free to Play, Indie, Strategy",Single-player
361630,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support"
33570,"RPG, Simulation, Strategy","Single-player, Family Sharing"
216090,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
327640,"Free to Play, Indie, Strategy, Early Access","Single-player, Steam Achievements"
266410,"Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, VR Support, Partial Controller Support, Family Sharing"
349730,"Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing"
390870,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
398840,"Action, Free to Play, Simulation, Strategy","Single-player, Multi-player"
399660,,
445190,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
516110,"Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
530320,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
546430,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
555880,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing"
579720,"Action, Adventure, Casual, Indie, Simulation","Single-player, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support, Family Sharing"
585080,"Adventure, Simulation, Sports","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
615120,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards, Family Sharing"
622890,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
631770,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
636070,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
666100,"Action, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing"
718650,"Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing"
842150,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats"
846030,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
858260,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing"
873940,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
885000,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, In-App Purchases, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing"
916100,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Family Sharing"
938560,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
998740,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
1069030,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1101120,"Action, Simulation, Early Access","Single-player, Steam Achievements, Family Sharing"
1103860,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, VR Only, Family Sharing"
1142080,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1290330,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1301930,"Action, Casual, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Remote Play Together, Family Sharing"
1433860,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
1549850,"Indie, Simulation, Sports, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing"
1662210,"Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing"
1736550,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing"
1843760,"Casual, Strategy","Single-player, Steam Achievements, Family Sharing"
1859290,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
1906020,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing"
2066020,"Action, Indie, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
2328750,"Action, Adventure, Casual, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
1194810,"Action, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Family Sharing"
2287220,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
2499470,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
2529170,"Casual, Indie, RPG, Simulation, Early Access","Single-player, Family Sharing"
2477340,"Adventure, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1351240,Simulation,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
244050,"Free to Play, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Stats"
